"x","y","z","color"
19.679,448.103,88.879,7
21.063,370.692,94.615,3
113.186,325.759,39.355,8
72.295,515.688,69.1,6
137.946,491.56,50.988,6
76.517,403.062,137.786,2
47.152,245.986,141.915,5
126.542,508.815,10.92,6
76.396,468.316,105.174,7
109.163,261.961,-149.23,0
35.784,529.314,-168.81,1
76.62,314.873,152.606,2
14.639,476.095,58.375,6
106.61,329.008,8.806,8
34.396,337.296,-120.91,0
143.192,338.828,77.957,4
83.669,373.334,128.574,2
32.014,513.198,-47.348,1
66.748,234.839,168.504,5
35.916,286.566,32.322,3
121.448,155.996,30.85,10
71.889,190.414,52.729,5
70.983,185.463,81.141,5
129.943,435.933,107.488,7
62.721,365.622,126.921,2
95.556,192.471,47.39,5
111.224,273.536,-130.82,0
93.523,322.097,105.642,2
139.999,74.874,86.31,10
63.357,303.097,17.428,8
22.78,547.106,-168.287,1
-5.967,111.052,27.308,9
124.721,291.331,-48.348,8
145.882,420.155,90.035,4
42.152,333.852,-151.738,0
85.233,275.636,100.248,5
102.308,280.367,-103.751,0
103.999,242.435,110.304,5
115.486,434.885,119.544,7
63.559,243.905,87.55,5
80.884,243.525,139.165,5
90.896,307.125,90.046,2
80.354,494.113,85.276,6
119.904,498.956,-107.626,1
80.012,351.083,109.586,2
82.226,439.924,118.214,7
75.851,440.535,123.802,7
120.878,474.761,-169.123,1
31.134,63.112,101.089,9
80.125,555.052,13.248,6
43.842,511.333,-72.083,1
79.331,383.399,117.128,2
109.935,325.121,20.856,8
48.521,380.595,130.162,2
79.241,428.534,125.773,7
94.79,344.767,121.937,2
84.778,332.527,111.203,2
97.333,312.719,11.684,8
124.496,342.006,20.621,4
119.813,334.953,68.022,4
163.5,106.52,31.988,10
81.511,265.594,129.032,5
46.558,340.502,109.286,2
76.014,337.777,-10.812,8
60.535,326.158,-116.857,0
109.107,504.324,-69.36,1
87.691,273.967,-131,0
146.596,415.073,77.837,4
101.672,325.257,125.577,2
35.627,333.273,15.276,3
85.909,330.297,106.407,2
75.07,181.595,58.631,5
128.828,416.816,116.459,7
50.903,231.726,115.617,5
30.877,362.823,102.565,3
114.08,482.119,-58.243,1
146.972,411.105,78.873,4
73.894,217.83,57.261,5
38.161,531.381,-101.437,1
91.165,227.504,60.466,5
74.277,416.538,134.982,7
102.827,470.887,102.549,7
47.538,210.151,112.515,5
77.347,330.759,-5.901,8
39.631,498.547,42.067,6
47.437,325.045,85.074,2
50.203,324.397,-102.211,0
114.581,425.876,121.877,7
109.574,484.281,-68.064,1
48.738,323.113,12.326,3
76.398,309.016,143.975,2
140.23,376.669,43.15,4
61.114,242.177,92.935,5
92.811,316.268,111.158,2
118.283,336.539,77.514,4
116.114,346.811,105.396,2
41.989,549.579,-152.342,1
41.779,319.152,32.241,3
81.837,473.868,86.27,6
132.325,306.973,96.098,4
124.846,337.734,55.958,4
54.064,479.57,82.784,6
36.594,332.8,-161.533,0
33.686,292.119,75.481,3
103.787,430.355,124.626,7
147.269,132.257,18.343,10
81.336,405.452,124.033,7
97.003,353.397,128.41,2
110.603,318.026,111.305,2
64.921,203.18,81.984,5
7.002,471.059,43.716,6
96.754,255.094,146.769,5
85.13,282.031,115.052,5
99.953,382.567,131.299,2
37.125,330.216,-146.605,0
56.116,332.058,-137.575,0
84.814,250.335,116.485,5
114.544,485.241,-148.875,1
84.729,360.488,124.393,2
7.279,126.011,26.858,9
128.036,348.833,65.074,4
71.141,216.154,66.637,5
64.67,217.025,118.341,5
36.286,329.041,-162.418,0
131.399,165.953,28.577,10
82.095,456.411,106.789,7
42.306,539.204,-158.627,1
86.651,270.615,113.528,5
125.91,329.988,113.747,4
96.43,194.474,104.233,5
95.847,259.398,-165.409,0
43.179,405.001,129.932,7
47.021,243.801,124.947,5
48.343,328.33,-136.851,0
77.255,383.913,140.382,2
24.52,370.134,102.523,3
42.459,321.633,-78.964,0
28.456,336.552,54.507,3
15.171,420.592,97.631,7
83.82,233.574,89.659,5
121.7,334.816,45.682,4
124.006,481.672,-164.68,1
50.088,522.899,-81.206,1
54.065,305.275,105.651,2
40.032,532.005,-85.988,1
25.185,454.722,87.484,7
72.103,500.572,85.063,6
68.441,341.548,117.802,2
69.279,439.194,116.628,7
113.24,483.406,-161.296,1
118.186,318.215,82.298,4
39.205,505.422,33.577,6
124.049,291.5,2.627,8
125.245,494.052,-60.149,1
9.091,470.695,50.106,6
85.883,244.665,136.85,5
50.63,309.877,57.455,3
20.578,363.541,53.544,3
76.772,414.558,140.247,7
69.538,288.741,107.334,5
41.981,322.034,-44.173,0
79.494,515.322,68.461,6
67.58,300.957,108.462,2
68.355,325.746,103.909,2
34.574,359.676,111.865,3
84.194,285.331,102.813,5
31.661,309.338,-39.25,0
64.006,308.909,98.681,2
57.742,455.195,112.1,7
86.799,318.013,103.59,2
57.46,331.627,106.605,2
87.045,289.334,100.235,2
65.91,202.974,76.038,5
76.346,285.612,30.128,8
125.558,499.022,-61.893,1
73.45,370.174,130.72,2
59.144,301.128,94.95,2
123.08,478.873,85.893,7
85.274,276.458,114.514,5
76.278,552.985,-16.005,6
106.001,282.337,-136.957,0
51.66,310.803,77.433,2
55.399,299.643,107.061,2
79.051,289.129,114.223,5
51.446,325.673,6.89,3
123.628,344.031,82.636,4
46.881,319.303,-166.248,0
117.106,270.429,-168.506,0
34.442,300.084,-3.097,3
70.378,462.959,104.565,7
105.596,339.549,113.153,2
38.986,309.033,73.559,3
80.819,283.397,31.646,8
77.451,553.358,16.972,6
21.83,482.4,72.088,6
12.916,395.321,52.743,3
117.525,239.436,135.676,5
102.759,283.198,-67.824,8
43.315,510.312,-31.736,6
115.763,272.12,-113.246,0
90.064,307.364,99.272,2
92.584,377.566,130.008,2
83.597,224.921,69.6,5
50.714,309.705,58.809,3
53.463,242.824,87.342,5
68.741,222.303,150.399,5
75.307,410.259,137.527,2
141.308,475.742,58.183,6
75.005,332.962,139.299,2
95.772,227.783,122.059,5
69.696,445.471,113.587,7
85.346,317.316,96.906,2
22.329,430.646,102.599,7
37.767,525.785,-171.009,1
70.04,414.274,123.97,7
71.502,261.141,109.107,5
138.97,442.76,88.122,7
100.363,347.653,119.657,2
85.077,246.195,135.911,5
50.433,323.877,-111.969,0
120.385,341.201,82.323,4
98.711,177.998,58.797,5
117.63,332.652,13.276,8
101.436,239.817,74.469,5
101.026,240.182,96.473,5
69.874,432.836,117.5,7
82.454,220.663,62.178,5
10.731,421.234,75.909,7
86.108,287.27,107.209,5
66.286,285.134,102.88,5
139.071,379.783,76.357,4
36.412,528.88,-70.45,1
74.251,509.483,25.808,6
46.996,382.93,127.445,2
115.134,245.036,128.792,5
60.583,327.915,104.844,2
19.064,431.852,97.443,7
72.137,277.136,101.766,5
97.472,466.244,-168.58,1
18.178,394.906,108.402,3
93.458,520.725,39.265,6
43.058,502.806,4.758,6
94.987,410.888,130.865,7
73.33,525.179,63.24,6
23.649,474.833,75.189,6
81.213,522.587,63.637,6
51.548,308.98,120.072,2
35.8,528.387,-70.696,1
33.77,333.73,39.094,3
107.552,280.939,-133.559,0
130.389,376.798,107.017,2
88.508,287.683,102.507,5
49.751,341.329,-133.404,0
125.879,284.668,36.885,8
118.388,298.444,-12.592,8
42.842,437.02,120.37,7
77.397,294.303,112.916,2
75.139,215.645,132.886,5
89.635,334.586,116.376,2
47.694,324.35,-121.789,0
72.753,475.959,98.112,6
112.401,297.855,-52.671,8
137.486,370.352,36.959,4
121.891,285.038,-46.611,8
24.441,395.397,118.418,3
46.574,339.023,-138.095,0
48.665,443.571,118.658,7
33.722,545.695,-127.156,1
116.752,488.258,-141.14,1
46.624,450.555,111.686,7
61.404,336.47,-132.415,0
74.139,281.743,39.388,8
40.931,563.583,-136.478,1
70.542,226.591,78.551,5
69.804,532.685,52.218,6
71.982,242.871,105.35,5
89.012,319.566,3.732,8
106.701,286.982,-44.322,8
92.785,360.931,130.092,2
24.332,544.175,-171.294,1
80.89,301.102,10.968,8
66.044,294.971,100.803,2
50.432,526.323,-70.14,1
75.428,345.239,126.096,2
131.299,426.675,109.106,7
82.175,466.965,101.302,6
79.453,393.749,130.739,2
81.236,455.059,114.959,7
114.42,498.496,-71.749,1
93.682,184.13,47.83,5
42.936,470.43,97.24,6
21.567,296.38,28.844,3
53.673,318.824,-46.973,0
91.216,260.496,-162.817,0
156.283,103.019,46.982,10
78.523,220.687,85.81,5
78.493,330.347,-5.698,8
24.211,299.16,94.314,2
16.339,370.918,65.889,3
29.803,548.766,-153.624,1
97.052,221.787,116.689,5
78.176,295.909,120.598,2
84.379,532.162,16.719,6
9.492,482.976,56.335,6
84.506,350.17,125.681,2
70.689,326.502,0.166,8
39.961,425.335,122.208,7
39.71,337.434,-122.919,0
86.674,190.926,52.337,5
114.491,240.361,126.168,5
138.032,369.644,52.077,4
74.031,280.807,28.095,8
126.707,348.42,88.513,4
67.255,299.867,19.214,8
116.284,484.584,-72.925,1
70.785,287.292,106.83,5
37.075,541.993,-133.917,1
93.657,303.9,76.832,2
71.213,378.394,120.973,2
123.298,467.639,-168.188,1
100.225,482.815,-154.702,1
80.09,185.24,55.965,5
112.756,485.22,-89.031,1
100.132,271.667,-146.123,0
82.362,286.768,95.056,5
48.318,334.261,-153.398,0
56.208,437.675,124.775,7
39.908,304.372,11.899,3
50.417,313.616,18.559,3
80.827,438.957,124.023,7
140.126,475.03,44.878,6
35.343,530.052,-170.834,1
118.916,488.015,-82.639,1
118.642,475.376,90.018,7
67.882,267.001,122.649,5
33.129,541.539,-166.726,1
142.756,477.537,63.585,6
47.335,530.544,-66.57,1
118.122,336.576,87.721,4
91.936,299.369,64.873,8
78.017,241.81,108.412,5
33.916,456.947,95.885,7
26.079,378.308,110.404,3
39.012,334.799,14.182,3
33.414,483.982,49.953,6
52.431,320.732,-169.287,0
12.072,420.499,84.668,7
120.064,442.487,108.997,7
78.518,548.041,36.951,6
120.918,335.042,38.513,4
65.282,352.339,128.341,2
113.01,297.494,1.747,8
79.563,531.919,55.293,6
114.472,483.931,-134.268,1
56.25,488.304,64.399,6
95.908,182.466,43.544,5
86.064,244.811,136.755,5
123.761,299.994,53.171,8
108.587,316.759,37.227,8
93.627,218.084,142.762,5
34.164,393.139,126.603,7
142.299,389.651,54.869,4
75.242,296.23,7.623,8
50.354,363.162,123.992,2
38.705,340.65,16.169,3
122.264,288.84,74.574,4
76.454,457.289,115.244,7
75.138,234.735,171.566,5
117.236,502.545,-93.038,1
78.627,189.986,57.675,5
77.804,556.825,1.387,6
99.291,199.113,96.34,5
35.587,548.839,-145.364,1
112.991,330.307,12.301,8
126.074,68.609,95.318,10
117.2,268.992,-164.636,0
110.168,286.035,-48.637,8
33.844,286.592,71.542,3
124.5,298.774,-47.924,8
90.246,230.08,78.76,5
58.848,340.698,-138.418,0
75.168,406.653,135.989,2
63.045,177.928,63.234,5
54.881,492.948,60.086,6
121.15,502.827,-44.681,1
82.877,353.027,119.292,2
78.145,426.931,128.136,7
60.079,482.211,75.231,6
26.21,361.264,91.951,3
95.41,448.736,116.883,7
97.526,180.396,42.268,5
16.194,432.725,91.732,7
79.782,494.415,91.326,6
82.441,237.828,95.928,5
18.464,377.765,93.959,3
-12.678,106.567,29.613,9
31.339,342.598,36.35,3
13.478,429.16,80.802,7
74.827,189.124,88.269,5
88.486,360.067,125.857,2
91.204,226.445,60.26,5
51.739,325.801,7.555,3
105.153,402.17,130.106,7
80.658,288.074,50.782,8
74.128,339.463,-9.902,8
72.385,453.368,110.508,7
18.623,369.472,35.614,3
68.077,301.917,95.901,2
115.206,302.823,-46.319,8
119.502,492.529,-74.744,1
78.193,282.353,119.127,5
76.885,293.644,114.107,2
49.071,541.447,-163.044,1
58.399,307.249,85.224,2
72.714,519.507,71.3,6
73.567,543.499,34.509,6
103.757,385.297,132.744,2
37.872,359.317,110.231,3
80.028,218.53,61.727,5
44.728,228.178,110.466,5
107.03,491.579,-146.999,1
67.936,472.345,99.648,6
37.457,522.307,-63.08,1
113.853,465.723,-170.281,1
110.871,459.345,100.828,7
65.039,308.66,98.32,2
68.731,363.861,127.857,2
36.126,538.018,-89.343,1
118.152,242.896,133.906,5
26.046,485.118,43.706,6
119.906,325.115,103.693,2
121.139,317.828,86.034,4
69.811,270.602,118.312,5
81.361,440.711,113.075,7
27.784,315.115,85.515,3
117.838,308.219,115.826,2
44.363,541.5,-145.77,1
140.374,338.804,83.698,4
86.524,233.423,84.63,5
50.155,488.966,49.409,6
80.382,367.342,114.091,2
82.676,388.605,129.763,2
72.159,519.525,65.878,6
58.652,291.539,116.164,5
63.644,307.849,136.747,2
73.43,191.816,100.175,5
56.057,305.557,97.132,2
45.815,316.012,110.772,2
69.557,283.783,28.241,8
106.774,280.282,-133.841,0
158.316,79.348,79.087,10
94.447,303.475,90.315,2
73.351,329.873,101.182,2
60.188,378.002,131.322,2
83.041,350.971,117.824,2
117.059,238.313,149.862,5
42.34,325.599,-43.227,0
120.704,502.583,-79.919,1
35.75,535.796,-164.534,1
34.729,297.596,68.999,3
71.216,552.43,8.49,6
63.324,300.724,94.148,2
112.422,244.379,119.925,5
76.132,509.106,78.604,6
93.821,252.712,117.072,5
46.456,538.125,-166.738,1
69.085,356.76,119.62,2
93.196,256.027,117.918,5
116.398,311.831,68.804,4
93.772,304.324,81.693,2
74.264,281.951,29.359,8
71.072,416.954,123.766,7
63.306,491.056,42.165,6
46.423,325.867,-161.802,0
76.446,421.232,129.686,7
38.816,310.277,8.853,3
149.04,122.976,33.916,10
111.515,236.576,124.142,5
69.06,463.215,103.838,7
77.741,242.104,100.384,5
39.382,319.119,37.8,3
47.911,383.792,130.489,2
71.938,310.449,114.113,2
97.585,220.114,143.08,5
121.291,364.875,111.309,2
48.266,532.109,-72.676,1
108.481,322.628,20.789,8
126.031,329.083,103.854,4
34.789,331.138,22.252,3
48.623,515.112,-66.897,1
91.569,333.275,-2.733,8
62.977,300.662,83.678,2
115.668,482.119,-151.967,1
70.194,543.866,34.399,6
101.267,277.198,-90.054,0
124.151,293.173,-10.926,8
41.31,321.01,-165.303,0
164.889,117.219,30.633,10
35.232,348.655,104.568,3
123.099,341.159,20.745,4
59.584,299.75,23.95,8
69.709,267.639,122.203,5
97.327,181.123,41.56,5
130.06,352.608,50.123,4
85.838,303.238,104.283,2
114.214,248.137,-169.331,0
79.171,280.186,28.671,8
27.843,337.772,59.833,3
40.137,295.868,106.813,2
42.27,329.571,-47.669,0
74.01,524.205,13.669,6
51.444,312.859,-168.149,0
44.79,504.59,-65.455,1
141.776,379.735,63.17,4
17.59,442.172,87.307,7
60.982,260.007,118.031,5
72.84,356.568,128.351,2
34.65,285.641,84.62,3
69.763,257.193,115.867,5
43.341,329.629,13.658,3
121.488,341.396,77.137,4
30.557,530.794,-77.213,1
99.724,178.977,53.008,5
12.733,389.707,62.421,3
92.279,475.659,105.173,6
114.006,305.656,59.716,4
74.499,523.391,74.368,6
117.479,498.261,20.775,6
69.746,423.02,122.11,7
78.141,285.816,119.957,5
74.347,232.398,88.089,5
107.51,498.844,-45.981,1
93.424,183.562,53.924,5
92.523,416.715,128.624,7
75.531,223.609,74.402,5
140.855,379.99,70.886,4
103.171,308.9,46.474,8
71.093,273.333,120.546,5
38.787,313.724,97.292,2
110.292,303.922,-30.367,8
126.7,349.208,24.232,4
75.825,455.235,113.632,7
81.526,505.207,80.534,6
84.016,337.303,112.252,2
26.957,312.113,-8.213,3
116.115,474.079,93.973,7
71.958,300.284,10.192,8
66.162,301.412,105.712,2
67.436,398.783,125.159,2
56.413,545.258,-162.742,1
69.669,217.506,64.384,5
86.994,303.093,99.318,2
76.363,332.239,125.441,2
98.497,242.347,107.544,5
61.812,240.046,163.185,5
25.728,293.187,12.733,3
139.611,330.794,93.857,4
88.305,320.175,-2.666,8
69.277,532.264,18.831,6
20.235,370.125,83.304,3
71.394,427.932,126.902,7
95.42,255.266,118.526,5
30.814,341.084,49.216,3
48.061,324.29,-47.937,0
84.62,243.593,143.148,5
11.102,402.011,67.755,7
43.061,310.205,-50.559,0
84.027,495.992,84.329,6
80.464,319.185,120.053,2
27.14,296.475,92.075,2
78.354,553.569,-5.783,6
114.638,247.25,132.265,5
67.303,342.128,117.392,2
109.951,292.999,62.839,8
79.542,365.574,129.666,2
78.059,334.301,154.539,2
103.707,297.298,-55.457,8
13.18,479.929,63.098,6
73.969,554.535,-23.985,6
42.288,294.883,73.049,3
45.833,551.752,-149.241,1
128.04,161.181,33.342,10
37.625,327.534,33.409,3
39.822,339.813,10.444,3
108.4,334.594,99.62,4
41.094,372.519,124.234,3
40.402,311.99,-56.89,0
143.916,341.186,88.642,4
113.708,484.641,-72.932,1
133.808,378.533,99.307,4
76.927,378.026,138.932,2
101.203,307.993,39.984,8
119.723,500.733,-85.962,1
75.392,381.222,135.115,2
102.766,187.808,68.651,5
46.658,371.512,128.896,2
90.771,299.212,17.439,8
59.893,242.848,98.999,5
60.23,239.964,88.819,5
87.889,214.496,75.898,5
120.413,309.738,72.824,4
55.671,338.476,-134.062,0
93.279,444.149,118.809,7
83.36,469.261,100.109,6
121.352,490.982,-80.725,1
70.907,357.963,117.376,2
116.641,426.298,121.799,7
24.472,456.294,86.174,7
74.652,305.187,134.452,2
106.988,352.055,124.859,2
84.228,242.908,148.783,5
160.694,111.906,44.963,10
42.964,320.37,-23.223,0
119.344,482.248,-65.975,1
91.244,349.198,126.324,2
67.41,447.98,116.465,7
140.21,473.117,48.06,6
72.466,277.668,123.783,5
-17.489,105.557,47.731,9
38.604,308.283,18.534,3
45.453,319.278,93.064,2
75.397,313.267,133.623,2
70.854,426.52,122.293,7
106.15,282.906,-61.89,8
102.431,211.451,132.292,5
121.68,291.389,69.627,4
63.644,396.843,128.679,2
70.317,285.767,110.263,5
60.446,301.972,86.079,2
60.691,528.625,35.573,6
82.373,362.794,130.589,2
14.146,378.712,73.845,3
70.323,416.851,122.558,7
76.098,336.775,157.641,2
109.844,302.852,-49.748,8
20.116,62.231,97.809,9
48.042,441.106,117.921,7
90.219,218.249,125.789,5
100.736,271.872,-135.929,0
56.712,483.329,72.309,6
69.607,264.512,127.234,5
31.566,338.788,-51.347,0
54.289,348.194,121.764,2
32.841,520.561,-78.51,1
-3.86,126.593,32.283,9
39.017,539.553,-166.049,1
48.47,315.743,108.086,2
129.982,445.232,99.075,7
127.033,459.317,87.67,7
34.475,321.248,-44.355,0
35.807,320.759,69.658,3
87.474,278.052,100.036,5
113.195,424.646,121.708,7
38.725,331.426,-83.269,0
21.688,396.159,114.741,3
-3.783,75.893,73.794,9
38.94,506.858,-68.742,1
113.816,485.752,-78.261,1
38.075,331.858,-40.11,0
119.568,493.264,-126.833,1
118.284,314.384,73.138,4
73.674,530.389,52.987,6
28.627,287.032,24.285,3
78.983,370.003,156.02,2
78.723,340.769,138.911,2
94.624,250.953,-165.84,0
114.016,461.544,-168.415,1
40.391,517.809,-82.084,1
63.594,176.312,59.289,5
110.856,314.81,132.384,2
81.938,447.455,120.442,7
51.904,328.903,-100.828,0
67.541,276.052,108.064,5
45.503,332.191,100.436,2
9.848,400.551,62.225,7
75.222,529.248,53.19,6
104.821,329.747,134.77,2
90.501,299.061,21.909,8
43.478,327.647,-163.251,0
29.498,335.642,-165.665,0
137.502,332.816,103.624,4
136.052,480.332,61.509,6
95.853,311.59,11.137,8
91.891,513.693,32.843,6
85.774,385.94,128.213,2
126.877,149.038,27.095,10
93.642,231.026,90.146,5
118.229,287.719,-8.078,8
74.106,554.281,-47.521,6
98.317,389.52,129.553,2
124.976,499.41,30.945,6
113.404,289.088,41.584,8
87.982,233.67,63.633,5
72.366,188.617,50.887,5
95.491,339.002,112.524,2
60.001,387.862,130.832,2
58.759,248.817,100.515,5
69.585,406.023,126.12,2
24.631,352.706,32.603,3
40.01,322.169,117.606,2
143.974,420.384,93.723,4
87.876,413.654,129.087,7
37.88,534.145,-164.012,1
15.374,432.569,88.722,7
36.224,318.646,68.59,3
14.576,379.56,39.679,3
30.012,510.334,26.571,6
80.602,206.419,123.682,5
19.724,370.027,81.285,3
68.108,222.844,77.34,5
22.09,452.699,86.245,7
36.506,531.979,-91.639,1
120.198,316.56,80.732,4
27.943,320.012,-27.687,0
100.056,315.697,130.836,2
70.784,296.924,92.427,2
38.002,550.283,-155.744,1
71.691,535.257,49.945,6
86.872,282.639,104.438,5
40.312,467.899,92.072,6
80.179,454.839,114.99,7
80.313,355.138,142.438,2
99.139,329.21,132.594,2
116.775,489.504,-155.565,1
103.613,233.727,125.052,5
20.549,64.26,96.412,9
25.867,317.389,-14.873,0
81.435,438.52,123.243,7
141.188,379.36,68.364,4
16.627,389.988,87.262,3
83.957,258.621,111.849,5
47.701,233.187,124.698,5
68.716,489.899,80.056,6
92.466,214.388,123.535,5
86.487,217.93,81.567,5
83.33,274.923,-164.425,0
121.135,335.683,50.569,4
91.576,385.597,128.185,2
12.264,428.002,81.927,7
40.923,325.126,-166.786,0
7.681,127.47,19.376,9
116.168,300.853,-58.543,8
76.076,412.996,132.923,2
27.85,455.944,90.698,7
75.53,300.931,134.583,2
109.083,242.757,115.481,5
120.557,346.953,99.536,4
78.662,342.068,141.886,2
35.492,340.427,-129.651,0
51.596,206.722,107.299,5
85.571,494.271,79.376,6
88.662,273.288,-161.389,0
76.68,512.84,76.126,6
57.757,436.571,122.796,7
109.322,291.692,-30.011,8
70.383,396.637,124.078,2
74.174,440.507,123.738,7
78.07,262.117,128.365,5
53.749,330.229,-136.429,0
90.76,247.862,118.851,5
45.532,503.938,9.382,6
76.702,510.432,70.595,6
72.662,506.879,81.3,6
80.334,241.979,149.039,5
17.915,489.029,43.377,6
46.588,314.308,-65.064,0
70.996,299.405,108.085,2
38.967,320.306,62.916,3
79.541,292.784,93.484,2
38.317,322.813,116.997,2
87.266,297.556,109.089,2
99.394,446.509,117.19,7
54.978,341.25,-148.559,0
76.396,413.654,112.493,7
115.295,499.671,44.41,6
81.002,383.333,128.716,2
38.909,538.72,-123.169,1
102.606,496.864,-66.195,1
83.648,494.658,94.642,6
75.249,481.326,101.448,6
50.345,240.317,157.51,5
113.908,478.78,-154.117,1
66.629,280.896,100.07,5
29.684,69.294,104.096,9
42.2,356.659,115.328,3
9.727,484.358,51.901,6
103.176,488.252,-138.616,1
90.031,357.8,125.201,2
109.633,263.242,-160.432,0
30.552,457.889,90.21,7
35.609,320.4,-165.45,0
108.616,374.579,129.01,2
116.367,315.355,91.037,4
30.838,513.5,-20.18,6
29.903,344.108,33.423,3
89.349,233.083,62.412,5
49.308,324.632,98.032,2
16.464,369.834,43.613,3
78.022,369.234,130.584,2
63.127,367.396,129.882,2
71.484,298.526,105.057,5
146.868,484.432,55.546,6
45.066,339.599,-38.569,0
35.341,334.847,-59.037,0
108.913,495.265,-151.51,1
102.947,273.708,-102.716,0
31.446,536.107,-165.835,1
77.602,550.91,5.116,6
90.789,280.022,-129.995,0
37.133,552.605,-135.561,1
70.333,461.268,95.705,7
87.725,478.149,89.262,6
110.973,274.885,-131.692,0
106.918,214.357,104.939,5
115.337,271.168,-165.677,0
32.132,305.551,67.573,3
116.353,502.033,-74.834,1
22.905,421.006,108.262,7
102.414,272.834,-141.234,0
108.521,501.877,-73.23,1
71.169,395.509,120.344,2
50.174,331.396,-121.049,0
116.908,404.608,128.8,2
100.262,279.866,-92.871,0
41.136,321.216,-39.849,0
94.023,368.16,130.855,2
80.698,441.396,118.434,7
54.627,338.376,-127.451,0
9.822,409.34,73.349,7
100.78,353.702,127.72,2
79.981,349.497,151.744,2
65.464,334.17,110.51,2
138.477,482.768,73.896,6
71.077,429.822,110.832,7
118.646,327.444,109.62,4
118.487,160.228,33.586,10
50.233,167.989,29.822,9
117.251,496.407,-5.352,6
99.513,360.593,129.402,2
78.688,242.107,149.71,5
59.617,392.018,131.621,7
27.71,326.329,108.689,3
34.041,282.975,70.276,3
69.089,422.109,122.195,7
114.394,289.696,-39.322,8
27.895,313.795,86.97,3
24.286,438.94,101.204,7
79.723,551.378,14.637,6
73.897,344.764,128.4,2
42.285,346.288,7.335,3
78.163,539.089,51.349,6
36.057,344.849,99.107,3
66.774,476.484,84.313,6
105.858,309.613,119.315,2
79.6,308.322,94.516,2
99.767,199.495,73.708,5
81.898,465.273,101.511,7
85.277,399.807,126.006,2
13.587,388.417,77.197,3
41.463,321.347,-99.485,0
128.302,349.789,84.145,4
105.131,215.729,134.903,5
89.217,291.394,102.763,2
10.534,418.356,75.986,7
79.281,542.551,50.113,6
122.875,299.016,81.583,4
88.464,425.478,127.454,7
34.6,283.636,78.323,3
21.906,370.765,89.636,3
128.573,361.818,20.288,4
43.84,334.688,-146.1,0
84.699,388.808,134.92,2
125.444,317.864,62.96,4
81.55,410.418,124.865,7
79.383,191.204,68.404,5
93.484,263.956,-147.803,0
127.895,354.615,21.623,4
112.227,285.731,-59.956,8
85.093,476.891,96.063,6
37.304,308.671,75.846,3
133.46,426.161,107.93,7
37.348,334.361,-127.711,0
17.672,374.21,38.245,3
78.411,212.32,119.969,5
10.703,401.471,74.127,7
63.413,222,129.769,5
43.546,453.868,108.622,7
111.532,484.528,-75.917,1
84.097,378.081,127.635,2
123.845,341.163,54.978,4
40.55,296.744,96.032,2
84.078,318.448,114.755,2
50.654,361.281,123.834,2
98.96,249.167,-168.136,0
146.174,427.58,86.489,4
63.069,288.342,98.894,2
47.119,341.035,4.327,3
54.006,413.418,131.22,7
133.738,361.21,70.148,4
65.657,222.959,89.545,5
75.116,461.205,114.686,7
75.448,328.889,126.731,2
59.337,178.776,56.147,5
53.678,182.23,53.544,5
105.313,324.677,10.105,8
46.191,292.105,56.807,3
99.703,178.659,52.428,5
85.674,286.947,114.119,5
26.368,297.018,94.433,2
63.193,215.441,130.521,5
66.295,411.976,125.845,7
103.679,308.624,48.984,8
128.123,368.059,93.765,4
99.95,260.618,-162.644,0
42.454,319.346,31.32,3
35.054,544.706,-124.208,1
112.496,211.718,108.485,5
118.103,285.818,-58.676,8
87.304,323.972,110.216,2
66.624,446.549,120.023,7
31.253,337.608,-163.297,0
48.733,504.764,21.958,6
78.789,191.827,58.62,5
76.627,322.997,97.871,2
94.729,221.323,96.614,5
33.692,447.915,103.84,7
45.989,237.704,122.501,5
31.235,344.597,26.801,3
115.358,239.186,130.749,5
113.691,281.493,28.922,8
90.319,369.578,129.004,2
62.021,254.015,144.79,5
80.619,372.027,153.972,2
35.44,321.274,57.832,3
37.524,493.61,48.402,6
33.984,335.099,90.32,3
42.387,324.71,-33.151,0
41.662,298.357,53.128,3
36.756,552.374,-155.35,1
88.554,343.996,123.756,2
108.718,483.929,-128.463,1
62.747,209.983,123.541,5
133.296,142.865,21.768,10
101.435,265.166,-152.384,0
49.422,185.492,42.113,5
77.611,384.655,115.013,2
66.61,218.541,144.198,5
121.529,298.56,86.555,4
32.79,322.283,-42.718,0
66.416,289.561,101.395,2
-4.758,108.315,32.673,9
39.39,317.295,-57.633,0
23.822,297.443,15.53,3
77.328,207.364,87.66,5
17.22,431.378,93.012,7
77.782,496.188,29.12,6
70.939,207.099,124.696,5
66.906,338.414,121.487,2
94.87,421.473,129.172,7
71.517,499.891,85.467,6
128.77,485.125,-168.847,1
74.015,212.92,79.25,5
94.078,226.218,96.618,5
19.98,370.278,32.865,3
40.759,504.566,34.968,6
88.652,292.462,103.254,2
112.432,498.594,55.684,6
100.141,329.35,129.93,2
68.911,219.949,76.417,5
40.364,326.906,83.133,3
61.288,504.119,38.485,6
41.593,340.113,-144.579,0
69.994,444.263,118.544,7
73.86,247.368,113.495,5
144.367,419.843,91.228,4
47.749,313.81,-51.905,0
98.882,339.2,111.473,2
117.378,502.684,-90.794,1
110.98,318.518,109.956,2
97.296,265.722,-126.416,0
79.419,353.585,142.696,2
133.263,307.157,92.04,4
80.643,312.452,96.083,2
