"x","y","z","color"
116.593,326.077,48.138,4
49.275,185.26,40.93,5
33.852,546.548,-110.533,1
0.583,122.734,19.063,9
111.684,341.134,101.19,4
108.861,304.791,101.522,2
86.227,375.259,128.925,2
60.814,342.777,-156.842,0
12.827,380.441,74.209,3
70.983,185.463,81.141,5
53.4,242.779,84.354,5
73.018,416.994,112.585,7
101.021,229.183,82.043,5
95.925,300.929,95.079,2
26.527,483.599,44.067,6
68.463,311.72,8.804,8
40.19,327.819,39.998,3
71.741,381.932,123.787,2
107.228,327.049,134.712,2
69.22,374.928,124.38,2
72.522,518.024,68.275,6
40.473,336.172,98.785,3
86.182,286.098,95.8,5
114.961,325.93,49.009,4
114.632,493.525,-126.081,1
131.504,426.676,108.919,7
128.75,370.232,98.839,4
126.936,355.25,16.322,4
24.525,285.564,38.084,3
155.129,110.774,41.877,10
88.447,344.324,120.318,2
39.213,436.315,119.079,7
114.323,392.384,127.037,2
115.893,333.258,20.794,4
107.712,325.195,86.444,4
91.377,224.042,60.212,5
111.686,246.361,-170.651,0
75.98,556.688,2.886,6
76.582,347.599,146.906,2
49.196,318.972,-26.108,0
43.536,342.7,-40.621,0
107.923,322.24,103.26,2
36.892,318.319,-60.72,0
78.816,545.564,39.399,6
88.602,305.54,93.271,2
31.441,448.935,101.038,7
28.488,316.614,72.059,3
75.403,364.93,137.091,2
25.838,370.394,104.063,3
36.418,321.655,-60.074,0
28.417,314.003,67.392,3
64.657,314.209,131.152,2
38.247,540.921,-161.071,1
69.059,186.338,51.012,5
38.391,320.714,80.584,3
67.54,293.846,106.402,5
111.414,202.939,115.061,5
147.27,414.769,77.785,4
9.151,408.444,65.706,7
64.456,429.803,124.171,7
80.93,409.084,116.369,7
25.929,333.694,-169.294,0
72.137,527.877,66.265,6
63.945,194.434,115.003,5
131.633,365.169,26.517,4
-7.995,99.603,40.502,9
83.583,422.71,123.188,7
74.203,554.711,-43.83,6
87.81,276.91,-158.2,0
35.402,536.523,-90.182,1
31.607,150.963,20.984,9
103.023,230.411,139.42,5
89.915,299.901,16.357,8
53.909,391.202,132.708,7
153.837,107.599,34.815,10
21.501,395.586,115.015,3
54.859,337.62,-145.444,0
4.837,73.559,93.058,9
103.298,468.403,-166.872,1
34.391,549.622,-140.643,1
81.638,343.711,114.726,2
74.447,309.875,10.727,8
99.169,277.149,-112.224,0
80.84,333.598,122.741,2
126.73,500.683,30.958,6
52.67,328.122,-94.728,0
105.178,354.256,126.4,2
65.826,511.246,69.811,6
115.551,458.12,98.717,7
77.331,278.959,125.296,5
70.959,549.845,17.496,6
77.575,298.092,118.942,2
74.595,431.793,128.69,7
82.154,236.286,92.884,5
25.024,298.187,90.162,2
116.669,301.255,-59.849,8
75.922,521.967,60.146,6
51.446,325.673,6.89,3
35.744,549,-145.163,1
45.929,312.434,-49.299,0
88.722,312.852,99.935,2
99.364,212.49,101.577,5
113.295,506.563,-148.119,1
76.54,274.193,28.676,8
129.463,388.249,111.958,2
93.952,420.1,128.692,7
14.328,475.661,35.838,6
69.158,277.26,118.077,5
79.39,264.482,106.56,5
83.503,491.861,32.901,6
81.211,361.152,114.926,2
69.214,446.711,113.677,7
88.733,184.276,51.866,5
65.039,451.419,114.504,7
111.357,495.759,-137.459,1
36.617,447.207,107.207,7
79.264,351.923,109.075,2
79.197,301.472,17.61,8
12.272,425.064,79.29,7
51.516,330.581,104.148,2
75.288,551.242,30.091,6
34.617,522.587,-60.553,1
120.523,498.594,-117.48,1
33.111,537.181,-162.956,1
35.383,326.493,-162.791,0
21.419,360.405,57.977,3
32.703,311.061,85.388,3
46.088,509.276,-67.278,1
80.633,278.766,123.499,5
110.677,318.092,98.922,2
43.688,559.187,-143.292,1
99.026,506.822,55.034,6
77.579,341.861,129.639,2
87.08,363.622,129.756,2
111.402,287.956,-58.273,8
69.625,417.392,128.132,7
128.123,368.059,93.765,4
86.888,281.81,112.922,5
115.183,335.855,84.68,4
27.457,447.074,98.775,7
33.3,310.428,27.506,3
16.296,370.204,51.427,3
124.581,344.361,61.8,4
75.392,314.863,143.739,2
23.799,357.232,27.413,3
123.398,336.347,71.642,4
60.939,261.234,116.901,5
117.023,311.608,74.819,4
36.745,314.79,87.935,3
35.962,518.541,-25.885,6
27.597,308.842,57.808,3
122.928,297.378,93.876,4
98.382,410.599,128.164,7
100.075,275.197,-95.152,0
118.96,329.395,56.605,4
29.628,346.605,18.281,3
37.059,533.838,-91.102,1
136.285,418.347,106.951,7
104.487,505.442,-63.654,1
112.093,485.274,-87.53,1
72.361,342.056,153.304,2
62.019,316.736,109.394,2
90.945,385.219,128.094,2
86.106,504.386,35.646,6
118.318,341.081,89.036,4
102.358,481.224,-156.019,1
40.01,322.169,117.606,2
95.423,493.22,73.439,6
91.706,496.81,36.026,6
111.141,317.731,79.43,4
125.932,315.528,75.803,4
58.61,210.269,120.697,5
138.919,443.681,89.748,7
17.119,301.987,45.219,3
115.283,355.05,115.298,2
78.41,408.33,114.892,7
100.532,496.389,38.85,6
57.028,290.708,109.27,2
113.964,461.11,-168.281,1
116.112,487.497,-81.906,1
103.683,260.43,-153.547,0
0.547,126.028,31.509,9
65.489,295.775,56.615,3
146.358,399.532,77.385,4
60.842,346.302,118.339,2
48.202,232.684,123.733,5
72.975,552.968,11.013,6
119.189,492.604,-72.77,1
98.861,234.534,84.955,5
37.388,311.841,-171.267,0
77.051,450.3,117.306,7
112.534,279.883,45.343,8
64.524,205.933,98.149,5
80.508,366.87,129.265,2
106.503,270.947,-154.597,0
71.551,440.358,122.808,7
124.967,283.104,41.871,8
118.442,502.351,-98.167,1
104.125,489.79,64.756,6
92.691,300.389,19.508,8
81.767,292.095,95.587,2
65.513,314.277,8.227,8
73.498,243.428,103.124,5
88.034,412.075,127.342,7
11.657,397.988,54.497,3
110.021,185.998,46.685,5
82.682,360.803,122.909,2
110.023,273.168,-137.855,0
76.77,353.407,109.576,2
38.58,328.184,68.028,3
82.808,500.224,90.294,6
81.233,361.023,116.04,2
150.478,77.593,85.315,10
146.625,423.44,82.922,4
71.563,223.64,153.683,5
128.569,377.239,109.883,2
44.89,536.09,-163.654,1
83.821,224.831,59.184,5
38.311,336.187,-137.817,0
127.411,295.16,-42.329,8
88.595,264.553,-164.552,0
124.484,351.051,94.235,4
117.792,489.053,-131.969,1
47.35,213.627,113.465,5
84.282,278.414,112.109,5
101.493,265.676,-147.427,0
42.734,317.242,117.909,2
89.339,291.055,98.963,2
65.691,409.862,125.449,7
55.837,306.572,110.224,2
108.026,361.387,125.088,2
76.355,223.115,67.404,5
73.83,305.323,14.723,8
130.605,350.084,60.857,4
16.723,334.112,95.448,3
89.232,232.378,62.1,5
81.557,501.53,40.699,6
88.186,216.814,62.6,5
69.372,283.172,98.014,5
71.128,350.903,117.643,2
84.441,494.693,90.782,6
58.701,313.819,97.618,2
116.741,343.356,97.211,4
76.583,341.179,144.91,2
84.42,378.283,133.076,2
50.873,487.132,61.88,6
29.511,360.511,93.928,3
101.427,317.946,92.836,2
39.092,335.641,102.071,3
68.892,427.526,127.077,7
101.368,294.854,-46.893,8
162.065,84.576,52.012,10
78.103,295.384,117.522,2
85.032,244.104,140.147,5
82.575,360.72,123.048,2
123.453,295.703,-3.542,8
113.117,497.102,19.392,6
70.868,367.78,121.93,2
71.072,416.954,123.766,7
122.087,347.459,12.435,4
102.161,494.781,-72.589,1
101.143,475.884,-168.495,1
27.707,512.089,30.278,6
102.165,311.507,131.455,2
84.194,285.331,102.813,5
88.164,338.818,118.053,2
15.346,442.027,87.073,7
44.956,536.63,-161.237,1
74.959,304.31,112.257,2
85.574,324.546,110.417,2
69.46,436.067,115.853,7
107.575,217.564,123.929,5
85.989,328.951,106.684,2
-12.551,92.894,42.909,9
124.547,286.51,5.033,8
33.528,461.046,89.001,6
146.492,471.795,45.21,6
108.938,242.762,110.589,5
57.761,499.687,39.729,6
80.697,213.62,53.138,5
52.49,330.906,-127.44,0
86.836,263.417,-159.199,0
118.838,484.443,-59.441,1
79.514,336.611,153.173,2
77.449,516.737,74.739,6
113.993,306.045,91.451,4
75.734,268.422,122.364,5
108.001,318.239,73.888,4
68.349,339.386,111.203,2
73.806,535.223,57.154,6
100.353,270.988,-107.014,0
75.501,282.791,36.687,8
97.351,269.819,-124.279,0
-0.369,135.21,16.537,9
37.371,548.36,-146.96,1
98.975,180.669,57.899,5
49.216,333.825,-119.168,0
68.705,449.513,107.531,7
34.98,337.312,84.65,3
65.36,218.975,101.077,5
63.561,277.667,106.633,5
60.035,535.964,35.763,6
90.943,270.312,-151.03,0
33.896,351.786,102.549,3
25.234,337.44,-165.841,0
73.308,334.045,115.836,2
56.82,301.141,109.084,2
90.738,297.752,58.229,8
119.14,493.092,-139.561,1
122.79,492.432,-146.991,1
85.846,270.936,115.6,5
75.525,338.115,133.925,2
45.381,393.81,128.879,7
72.457,445.04,102.551,7
0.055,122.197,32.2,9
113.948,507.128,36.59,6
34.252,324.364,-44.089,0
70.498,304.306,95.127,2
101.312,308.411,77.244,4
51.706,327.327,-104.071,0
90.682,273.695,109.996,5
37.332,332.076,-154.003,0
109.198,481.606,-135.964,1
114.007,493.357,-145.435,1
65.231,268.25,118.97,5
114.111,322.492,113.978,2
69.568,314.838,5.302,8
122.372,289.399,75.439,4
127.277,348.895,73.123,4
123.441,501.508,-17.621,1
77.196,296.592,126.879,2
62.24,341.17,-147.009,0
96.696,193.647,48.424,5
84.186,364.702,131.08,2
92.123,213.201,138.18,5
70.709,250.284,117.204,5
124.3,282.594,45.962,8
81.356,358.314,121.451,2
43.182,509.691,-10.232,6
120.461,317.898,88.076,4
67.138,231.447,81.769,5
71.423,374.912,128.497,2
32.832,532.489,-79.146,1
39.709,328.471,-154.176,0
68.927,302.882,95.72,2
78.348,553.496,-5.205,6
94.268,249.188,-166.739,0
44.369,329.19,9.96,3
37.56,348.337,104.441,3
98.676,371.916,129.527,2
21.78,362.337,48.843,3
74.255,551.754,13.758,6
77.212,422.318,111.631,7
74.403,352.866,127.607,2
70.951,344.468,111.255,2
72.319,491.089,34.638,6
63.802,339.736,-156.88,0
81.606,281.931,99.438,5
40.411,508.28,-31.285,6
108.451,208.669,104.54,5
113.771,432.496,120.893,7
121.809,375.477,118.555,2
75.869,268.488,119.982,5
84.897,271.012,104.776,5
63.375,298.803,62.226,3
99.927,307.391,37.664,8
124.735,387.459,119.174,2
50.915,508.54,41.247,6
154.831,104.527,41.453,10
44.369,495.002,26.519,6
58.467,500.209,37.48,6
103.873,488.702,-136.665,1
129.691,352.661,26.471,4
47.841,546.375,-126.839,1
-8.004,128.694,22.359,9
67.502,543.135,36.048,6
17.63,332.739,99.03,3
91.672,196.203,113.707,5
72.132,375.953,116.104,2
99.914,273.315,-132.771,0
82.426,406.613,133.5,2
114.005,289.97,-60.752,8
82.978,314.074,7.735,8
116.906,306.795,-56.573,8
-10.111,82.236,77.57,9
100.747,292.377,-46.759,8
122.239,297.321,58.229,8
111.747,457.216,102.559,7
78.429,307.477,148.715,2
42.416,334.449,94.021,3
44.066,180.666,39.031,5
68.426,274.103,116.66,5
65.284,214.537,104.502,5
97.782,359.645,126.243,2
37.126,542.664,-116.467,1
20.252,364.408,31.837,3
31.001,359.44,101.866,3
32.284,555.16,-145.04,1
104.249,450.773,113.651,7
62.921,300.577,66.452,3
61.625,204.845,103.058,5
53.053,450.551,114.787,7
15.381,325.21,98.932,3
41.684,320.999,116.782,2
101.501,182.889,35.838,5
65.288,280.142,108.584,5
79.093,343.724,107.403,2
70.675,280.394,112.83,5
143.137,417.76,95.514,4
106.774,471.893,101.348,7
18.512,431.034,95.786,7
11.578,396.205,52.879,3
82.95,309.279,96.429,2
114.652,301.216,-51.562,8
112.054,363.052,123.278,2
71.066,304.593,13.877,8
68.619,321.694,-4.866,8
14.747,440.829,86.333,7
113.842,460.679,-170.663,1
136.472,137.631,23.471,10
83.688,300.26,12.584,8
106.341,316.169,109.771,2
83.597,470.874,98.553,6
11.573,483.722,59.788,6
96.81,216.44,97.608,5
53.828,311.679,110.746,2
79.85,545.066,37.247,6
113.037,476.812,-62.328,1
68.449,301.731,134.108,2
107.847,299.644,-28.719,8
43.268,325.842,-45.032,0
43.864,509.521,-1.35,6
37.064,484.955,69.372,6
47.069,542.343,-118.823,1
64.161,495.714,43.62,6
30.552,531.558,-72.671,1
42.206,330.579,-48.004,0
42.096,530.721,-80.154,1
110.631,319.225,66.072,4
70.399,345.611,125.855,2
70.899,284.296,117.173,5
35.772,319.102,57.056,3
46.54,356.474,124.573,2
68.894,523.203,61.706,6
73.449,530.455,56.432,6
76.499,286.075,44.663,8
127.774,456.423,90.759,7
117.172,500.049,-66.476,1
75.24,553.592,23.188,6
77.497,421.233,130.149,7
57.859,226.023,88.369,5
81.951,213.136,60.772,5
67.386,245.18,114.256,5
40.76,305.759,68.372,3
77.952,241.828,164.378,5
80.217,427.639,121.071,7
30.052,340.61,35.551,3
63.242,510.889,66.468,6
53.618,313.784,-168.61,0
17.615,332.7,98.502,3
49.766,381.721,127.913,2
137.832,489.628,62.851,6
37.122,537.441,-91.736,1
96.356,260.74,-163.664,0
77.989,512.208,76.22,6
64.435,473.732,85.675,6
78.479,222.68,126.373,5
51.369,336.109,-150.152,0
65.32,325.447,110.337,2
52.586,305.529,102.429,2
60.848,244.111,111.018,5
45.48,460.267,101.206,7
44.419,339.389,-141.079,0
109.747,268.576,-137.99,0
111.842,258.604,-162.124,0
102.652,493.665,39.724,6
50.691,327.699,-141.463,0
82.515,223.5,122.937,5
68.768,457.441,108.501,7
27.786,337.805,64.844,3
65.493,491.938,38.077,6
72.396,453.725,111.371,7
47.774,505.221,18.312,6
82.619,390.791,125.198,2
38.762,306.977,62.126,3
68.224,521.952,63.383,6
35.256,319.7,60.649,3
19.047,63.073,107.083,9
31.177,352.908,90.64,3
97.209,203.805,86.321,5
80.175,420.451,123.774,7
105.487,302.702,-37.562,8
122.261,283.535,8.992,8
79.16,346.572,151.24,2
113.196,325.281,112.428,2
89.723,238.699,99.698,5
38.201,446.315,110.221,7
94.148,361.08,127.444,2
110.347,289.946,59.802,8
107.328,314.754,24.53,8
35.823,533.483,-169.054,1
122.753,300.917,-47.296,8
99.865,390.682,132.15,2
85.352,484.952,102.258,6
70.529,424.78,113.634,7
107.794,321.594,107.907,2
108.865,404.334,130.92,2
123.168,476.133,-164.612,1
73.839,553.733,-46.128,6
133.647,415.266,109.528,7
66.919,430.809,123.39,7
88.171,273.312,-159.519,0
84.737,242.113,113.405,5
63.934,535.31,24.892,6
110.063,364.247,124.776,2
74.355,264.523,129.071,5
82.737,286.887,98.46,5
78.014,207.134,139.299,5
131.705,369.521,90.851,4
101.762,174.84,43.204,5
13.887,380.211,82.202,3
-9.196,116.245,23.197,9
12.646,397.122,94.75,3
77.661,279.894,123.112,5
13.165,422.624,89.615,7
101.84,207.526,99.022,5
66.658,386.497,127.103,2
53.332,196.45,114.094,5
40.238,338.326,13.691,3
82.722,344.795,125.69,2
32.227,535.536,-78.252,1
88.176,413.57,126.845,7
71.462,298.192,93.213,2
140.543,388.245,80.607,4
89.39,210.866,138.543,5
87.209,274.476,-134.102,0
39.38,329.791,-126.984,0
115.292,484.072,-140.122,1
75.141,215.435,78.905,5
76.417,342.205,145.875,2
154.776,71.836,71.083,10
85.989,433.157,121.266,7
36.539,541.307,-106.799,1
74.239,259.5,113.339,5
102.579,311.541,73.177,4
78.863,336.91,104.32,2
98.751,274.883,-112.369,0
25.322,303.896,19.967,3
32.576,511.082,-68.728,1
73.909,390.064,115.101,2
79.076,439.824,105.497,7
74.635,525.427,68.907,6
79.803,286.713,95.971,5
119.404,313.647,76.914,4
63.105,294.832,98.508,2
66.42,295.196,99.265,2
117.636,505.426,-22.735,1
112.818,222.424,107.398,5
82.781,486.802,88.44,6
71.879,320.049,-5.898,8
129.466,445.984,98.83,7
76.577,375.608,139.572,2
49.271,543.077,-146.554,1
10.343,418.192,73.309,7
72.518,334.226,120.21,2
102.429,263.035,-133.89,0
36.504,321.213,50.797,3
93.19,189.564,89.857,5
110.849,303.481,93.214,4
102.384,320.92,109.486,2
98.814,212.683,110.199,5
36.847,338.234,-157.905,0
72.28,529.186,57.916,6
151.954,77.229,65.912,10
68.735,354.566,124.404,2
87.818,273.348,112.101,5
75.514,216.172,82.216,5
67.716,211.965,137.045,5
100.759,353.507,126.602,2
84.63,311.537,110.043,2
130.626,370.952,90.884,4
110.308,499.84,11.65,6
40.701,555.168,-133.815,1
95.227,244.628,116.71,5
119.792,481.553,-63.748,1
86.288,241.267,93.31,5
30.6,473.727,84.591,6
115.206,302.823,-46.319,8
59.744,330.158,-157.614,0
76.965,513.346,78.941,6
68.716,273.105,104.721,5
71.616,298.396,105.84,5
77.956,202.945,79.381,5
56.704,455.858,111.323,7
76.781,550.567,36.359,6
72.738,322.414,2.292,8
104.815,250.39,115.939,5
38.667,497.392,28.214,6
87.979,240.527,70.727,5
11.313,404.458,61.835,7
112.603,332.032,12.879,8
79.533,465.349,105.205,7
44.641,533.114,-75.815,1
28.594,521.247,-66.712,1
77.723,390.894,144.9,2
85.46,302.866,95.436,2
70.549,366.526,119.393,2
121.156,356.241,107.825,2
45.216,318.785,26.805,3
119.594,492.308,-147.187,1
-7.679,102.117,42.503,9
46.226,238.058,113.64,5
156.118,103.635,36.261,10
125.245,494.052,-60.149,1
23.684,297.401,11.086,3
69.737,415.921,118.975,7
77.977,389.913,115.02,2
78.161,278.868,128.383,5
63.702,490.864,76.388,6
92.22,267.218,-126.568,0
35.875,336.214,-130.965,0
43.994,513.269,-77.477,1
75.024,450.513,97.47,7
45.06,435.245,120.477,7
72.502,523.491,64.668,6
109.647,319.65,76.177,4
82.003,312.187,96.758,2
80.506,400.256,118.704,7
30.347,345.362,77.524,3
123.176,355.738,12.924,4
90.113,366.649,130.134,2
40.102,294.169,98.396,2
58.914,342.863,-137.201,0
90.501,299.061,21.909,8
25.747,376.047,110.194,3
59.093,344.202,121.171,2
141.851,396.485,98.489,4
93.235,233.204,78.748,5
60.857,312.476,7.318,3
36.611,437.221,115.31,7
74.44,515.519,66.095,6
31.044,323.46,111.764,3
129.944,482.798,69.792,6
57.482,342.694,-149.869,0
36.627,522.674,-86.983,1
18.134,62.571,106.557,9
24.4,378.698,110.927,3
82.454,456.384,105.194,7
78.232,355.91,132.486,2
128.214,318.641,80.818,4
40.58,326.782,44.181,3
109.082,372.544,125.871,2
32.375,359.562,107.272,3
104.81,306.087,115.009,2
57.073,331.604,4.691,3
46.299,323.424,-87.733,0
81.37,278.793,124.506,5
133.059,359.829,55.732,4
27.982,439.169,106.616,7
83.036,292.554,113.065,2
33.34,282.18,35.111,3
111.521,273.939,-137.202,0
100.884,209.302,105.569,5
82.576,307.967,112.804,2
78.713,343.277,142.079,2
115.947,228.908,109.113,5
30.13,550.445,-153.884,1
96.148,438.934,120.401,7
65.612,525.512,55.268,6
75.712,427.25,135.034,7
123.487,497.88,-72.666,1
75.986,264.95,129.523,5
118.874,347.968,8.695,4
120.64,305.402,30.727,8
106.458,303.579,105.645,2
85.594,298.404,17.054,8
86.5,440.901,119.768,7
53.361,170.628,40.908,5
116.895,502.175,-95.601,1
116.244,321.99,105.465,2
119.187,415.649,121.477,7
22.6,420.412,106.657,7
72.457,518.025,68.49,6
18.139,396.344,103.82,3
58.645,292.33,112.395,5
123.01,376.102,117.127,2
36.748,328.87,41.911,3
108.176,486.591,-155.794,1
158.661,90.415,65.612,10
105.213,218.869,132.17,5
66.611,328.937,116.808,2
41.505,339.416,-129.692,0
8.095,483.418,45.279,6
83.375,241.544,164.022,5
84.128,286.713,44.077,8
135.738,371.399,42.553,4
84.848,279.682,110.741,5
72.949,275.677,125.415,5
119.295,500.642,-64.612,1
84.562,232.393,87.631,5
84.639,276.511,-162.816,0
44.987,242.885,149.112,5
80.885,383.14,125.368,2
33.83,315.771,-169.335,0
123.761,299.994,53.171,8
100.366,373.124,131.985,2
145.51,470.313,52.366,6
79.63,283.01,117.806,5
25.132,481.632,44.404,6
120.854,485.5,-58.353,1
33.198,334.803,48.493,3
136.942,331.203,81.803,4
92.751,320.395,99.808,2
75.96,248.932,133.932,5
60.284,400.574,131.691,7
37.798,282.423,80.011,3
64.806,320.182,98.536,2
80.738,194.846,80.99,5
31.078,544.242,-165.103,1
42.073,296.253,79.841,3
65.295,370.281,129.535,2
83.771,491.808,98.898,6
70.199,367.218,130.519,2
133.003,360.041,64.714,4
114.085,286.957,-50.015,8
71.933,353.866,117.013,2
59.852,243.255,96.311,5
125.411,344.52,64.931,4
54.229,307.352,129.887,2
104.109,498.272,-71.987,1
26.359,361.053,86.18,3
69.442,512.867,72.411,6
103.707,297.298,-55.457,8
78.601,547.34,39.938,6
116.802,310.942,54.955,4
70.323,295.523,95.091,2
80.129,195.555,84.037,5
105.44,301.6,-50.303,8
126.892,505.349,7.737,6
156.398,134.15,23.611,10
62.587,340.63,-159.062,0
50.499,526.932,-65.079,1
34.021,342.813,82.053,3
93.502,254.273,-166.065,0
40.992,338.568,-124.801,0
67.822,254.026,118.155,5
62.582,323.071,4.574,3
76.231,330.498,100.28,2
118.094,485.197,-71.381,1
109.071,341.683,105.886,2
31.862,336.08,23.358,3
101.936,496.228,-64.756,1
27.813,351.954,63.083,3
38.171,329.954,-76.689,0
73.166,497.631,87.969,6
91.733,429.583,125.341,7
88.758,215.42,70.076,5
24.733,437.188,104.2,7
65.734,327.377,104.159,2
43.952,318.244,36.306,3
86.946,225.571,76.606,5
105.791,183.751,58.462,5
102.81,317.75,119.158,2
111.066,499.751,-78.01,1
-9.439,122.508,21.754,9
36.937,541.273,-160.221,1
57.626,409.298,133.132,7
84.745,357.933,127.1,2
80.184,312.402,150.575,2
37.881,334.369,13.186,3
53.327,325.205,-164.572,0
90.158,257.124,128.627,5
35.909,541.018,-153.317,1
129.465,352.352,53.643,4
78.768,339.697,137.277,2
111.116,458.077,103.583,7
105.386,314.408,27.756,8
52.967,545.411,-151.302,1
79.563,531.919,55.293,6
89.875,312.852,104.674,2
76.391,307.823,145.499,2
67.16,394.528,126.257,2
112.395,312.347,89.311,4
87.288,262.706,-159.328,0
28.779,351.921,73.445,3
43.941,533.562,-112.863,1
126.038,309.555,52.231,4
143.916,341.186,88.642,4
87.504,265.034,122.73,5
16.696,422.429,98.861,7
115.358,239.186,130.749,5
122.059,299.599,82.383,4
65.373,511.02,69.246,6
17.024,440.609,90.632,7
98.055,266.97,-108.872,0
29.512,541,-166.619,1
55.372,320.746,-76.468,0
110.239,500.859,10.467,6
107.459,326.967,121.923,2
100.725,235.597,95.757,5
81.604,288.737,94.485,5
101.094,441.862,119.087,7
104.782,287.299,-80.294,0
70.088,216.519,76.885,5
32.591,308.572,-40.86,0
90.428,266.761,-140.797,0
76.942,352.231,109.319,2
136.732,445.783,88.521,7
42.627,325.187,31.844,3
69.371,405.987,127.073,2
86.499,410.291,127.208,7
113.438,266.828,-160.041,0
46.938,529.394,-61.026,1
79.484,350.75,128.823,2
35.771,321.048,-39.956,0
29.568,405.443,122.649,7
75.151,478.87,96.315,6
39.338,455.023,104.217,7
78.682,392.101,117.107,2
50.022,208.679,131.885,5
67.698,464.761,108.011,7
123.628,298.046,19.673,8
88.401,434.622,121.438,7
38.689,553.209,-128.899,1
18.944,364.631,31.091,3
81.864,288.099,106.821,5
107.543,492.664,36.399,6
109.774,349.41,116.81,2
144.929,481.495,44.104,6
159.221,80.688,57.516,10
118.388,298.444,-12.592,8
99.771,308.621,85.664,2
31.045,368.781,112.018,3
71.201,211.236,89.645,5
104.763,265.716,-125.926,0
82.809,305.68,110.458,2
114.551,486.718,-77.217,1
103.059,478.165,-156.011,1
93.871,406.498,128.898,7
51.054,326.847,8.457,3
79.138,526.352,62.158,6
33.117,309.93,14.244,3
106.763,253.302,138.74,5
110.101,290.89,45.891,8
32.799,491.273,51.01,6
108.462,212.187,109.386,5
71.044,366.486,114.965,2
114.537,496.612,26.564,6
62.137,209.254,132.972,5
80.526,390.706,121.151,2
124.1,343.913,35.007,4
120.117,496.324,-132.548,1
71.866,292.93,104.541,5
45.735,333.395,-107.405,0
100.47,267.084,-150.817,0
123.775,343.939,81.94,4
53.316,199.946,117.478,5
119.332,488.36,-82.427,1
36.115,328.233,-119.773,0
44.978,335.69,-42.361,0
81.993,457.487,107.194,7
133.806,291.76,-19.932,8
49.71,323.307,88.559,2
27.941,375.865,111.749,3
102.138,477.4,101.476,7
46.779,293.125,89.627,2
82.097,374.235,122.359,2
80.79,270.125,125.794,5
20.28,362.92,57.298,3
111.909,313.015,102.949,2
12.698,382.062,50.875,3
47.328,509.013,-73.265,1
114.827,300.517,-48.302,8
72.832,470.51,106.227,7
41.803,292.262,64.787,3
47.168,450.012,112.834,7
48.625,370.851,129.17,2
43.294,294.942,77.546,3
65.257,275.566,106.029,5
72.802,531.843,27.844,6
59.833,397.447,132.393,7
39.125,551.963,-152.78,1
40.792,534.39,-164.279,1
63.127,339.938,-157.538,0
101.823,372.517,128.759,2
79.938,500.935,84.669,6
98.33,496.325,54.753,6
129.518,479.333,80.532,7
80.127,350.31,109.726,2
115.083,336.112,87.671,4
71.012,382.849,130.99,2
86.524,233.423,84.63,5
96.633,246.646,156.96,5
114.477,182.659,40.04,5
86.39,360.798,130.73,2
64.392,264.99,117.282,5
95.738,516.598,36.395,6
76.713,285.528,16.33,8
111.529,458.411,-170.56,1
75.427,535.044,45.622,6
112.145,279.454,-90.564,0
83.697,242.83,150.495,5
85.124,210.27,136.173,5
69.625,466.586,102.873,7
105.553,493.275,-149.419,1
84.758,404.909,127.076,2
83.466,286.452,102.017,5
57.289,418.618,126.4,7
69.698,398.746,123.057,2
22.521,321.102,84.889,3
84.832,346.227,117.138,2
84.505,311.167,107.593,2
17.712,332.468,97.656,3
51.382,241.67,157.411,5
19.855,369.104,29.249,3
115.564,300.251,-6.302,8
115.425,323.764,122.939,2
66.799,470.193,95.36,6
138.291,387.57,88.41,4
73.393,523.456,60.119,6
57.582,237.456,103.835,5
25.762,354.608,55.437,3
70.369,445.272,103.447,7
85.749,331.492,108.943,2
105.018,487.474,-154.024,1
9.53,406.751,64.229,7
168.874,95.777,44.375,10
48.794,323.447,12.657,3
109.185,440.662,115.659,7
81.892,314.555,97.659,2
44.309,340.065,-132.395,0
60.74,411.501,131.299,7
35.042,511.416,-73.084,1
39.665,327.752,73.817,3
10.66,482.684,59.234,6
36.558,318.619,62.131,3
82.204,237.557,95.777,5
30.041,310.175,-18.731,0
118.764,494.379,-146.398,1
31.994,350.162,17.757,3
35.927,319.027,57.569,3
72.517,188.476,50.884,5
47.265,326.924,-48.026,0
96.951,249.126,-165.469,0
75.825,472.659,108.026,7
136.244,369.5,74.153,4
25.579,368.341,99.664,3
64.675,294.064,41.871,8
112.694,219.577,106.287,5
91.861,360.53,127.561,2
46.633,325.531,-166.298,0
107.132,488.401,-71.007,1
86.433,345.634,124.857,2
128.738,352.007,71.432,4
69.722,239.168,101.548,5
76.86,365.538,152.135,2
134.175,162.439,23.003,10
119.408,460.551,94.748,7
37.04,328.073,37.337,3
26.721,376.345,110.141,3
11.988,420.628,86.119,7
115.324,308.948,64.705,4
58.592,361.582,128.166,2
141.742,65.945,93.199,10
48.841,364.853,126.157,3
65.346,178.194,63.168,5
36.543,344.686,100.33,3
62.383,300.89,96.145,2
57.438,246.701,103.938,5
36.634,335.66,-58.213,0
114.868,485.927,-85.753,1
63.597,296.827,74.392,2
34.157,341.284,-150.401,0
107.606,325.478,98.181,2
53.848,299.094,128.168,2
28.062,309.128,-37.429,0
122.276,305.256,110.42,2
23.011,475.222,74.246,6
90.501,388.106,131.31,2
138.01,395.169,105.899,4
83.564,287.468,98.467,5
130.223,145.094,26.497,10
76.141,310.993,118.861,2
